Nuclei_Location_Center_X,Nuclei_Location_Center_Y
1895,1137
472,1146
945,1150
1017,1150
1527,1141
1554,1150
989,1143
282,1145
487,1150
1706,1156
1493,1147
663,1166
1838,1156
2014,1152
457,1164
1240,1168
1802,1160
725,1151
941,1157
2002,1158
613,1154
769,1152
1734,1156
1756,1149
1974,1153
276,1156
1031,1154
1486,1158
1908,1161
176,1154
474,1156
831,1157
1023,1169
788,1159
1776,1151
854,1160
877,1160
1514,1156
1602,1157
775,1159
921,1158
1560,1158
162,1163
211,1160
280,1166
814,1161
1784,1165
2036,1160
746,1167
804,1171
987,1163
1726,1162
2023,1160
602,1163
883,1165
1209,1163
1815,1165
1842,1171
1980,1163
1431,1147
1581,1160
126,1149
180,1168
900,1163
925,1176
1489,1166
561,1163
893,1175
752,1175
1433,1173
223,1171
632,1156
843,1170
1191,1171
530,1182
549,1173
823,1176
1756,1169
1796,1182
251,1180
788,1171
1985,1175
168,1176
572,1175
1569,1175
640,1187
663,1189
1223,1195
1806,1178
113,1167
208,1173
608,1176
1121,1176
184,1181
964,1177
117,1195
223,1185
622,1180
752,1186
874,1182
1426,1189
1598,1179
1938,1185
200,1190
261,1185
774,1186
946,1173
1487,1192
594,1182
790,1185
1516,1183
555,1184
1760,1188
169,1209
903,1192
914,1179
280,1187
1720,1189
1784,1188
1819,1191
495,1192
788,1195
890,1195
1469,1193
1592,1192
520,1197
618,1193
512,1189
803,1194
1571,1194
707,1188
950,1200
1966,1197
558,1197
755,1197
917,1195
1503,1200
1613,1195
1425,1198
622,1204
1014,1197
1523,1199
589,1199
604,1198
653,1204
827,1196
856,1193
877,1210
978,1203
1752,1206
1928,1199
137,1206
1810,1201
897,1205
1589,1209
190,1199
496,1207
1661,1193
238,1196
270,1205
1704,1211
1795,1213
1648,1200
1782,1206
1961,1218
1497,1211
146,1217
563,1211
1171,1202
963,1214
1635,1199
854,1206
1187,1218
1531,1216
1476,1215
1726,1208
1891,1226
1955,1222
824,1216
1222,1219
1709,1211
1809,1219
237,1215
995,1221
1081,1226
1445,1223
1695,1219
550,1222
898,1221
1414,1210
1498,1227
1543,1218
1777,1218
806,1216
1887,1204
211,1214
1520,1216
1822,1223
1856,1225
1871,1219
225,1225
1619,1213
1644,1232
1915,1217
604,1220
1661,1220
1683,1221
1731,1226
1955,1231
641,1228
193,1224
800,1229
1720,1233
740,1233
853,1227
1555,1228
1748,1232
1932,1226
283,1228
572,1248
1691,1233
1639,1236
157,1236
1165,1228
753,1223
1408,1228
1821,1236
1840,1238
626,1224
771,1239
1009,1234
1540,1238
1671,1232
1795,1235
877,1228
937,1234
973,1233
1679,1239
174,1236
543,1240
949,1236
2005,1238
904,1237
1475,1234
1873,1239
1771,1231
1809,1240
1945,1236
1626,1236
1715,1241
199,1246
784,1243
1448,1241
1568,1235
1740,1238
1981,1239
1701,1260
1909,1241
591,1238
1751,1255
1862,1244
172,1248
280,1241
864,1245
935,1248
1822,1246
224,1244
632,1247
1575,1248
1601,1238
1662,1246
993,1256
832,1243
1543,1249
1894,1243
1445,1250
749,1257
982,1276
614,1251
877,1261
1795,1251
1862,1269
1722,1253
242,1249
1418,1253
978,1252
1226,1243
1815,1255
1678,1257
1806,1260
1948,1253
1983,1260
167,1260
1647,1261
186,1265
276,1258
604,1259
767,1263
1430,1260
1562,1261
1837,1263
917,1253
1587,1261
1760,1273
516,1260
1884,1259
733,1252
220,1273
302,1250
955,1265
463,1258
622,1263
675,1255
1023,1252
1208,1260
1952,1270
555,1263
661,1264
1441,1264
1469,1266
829,1262
1485,1266
566,1262
1783,1262
723,1260
627,1272
1000,1270
285,1274
540,1261
584,1271
593,1273
610,1269
934,1259
1910,1252
1037,1264
1296,1263
233,1275
519,1270
686,1256
1719,1276
1526,1272
166,1284
315,1265
482,1278
703,1265
1565,1271
657,1275
1230,1268
194,1279
303,1281
563,1274
816,1282
1661,1276
378,1275
450,1270
746,1277
1626,1265
578,1282
603,1281
758,1277
1680,1273
1740,1279
1873,1277
627,1285
1242,1278
1779,1279
1008,1276
1286,1282
1573,1279
56,1282
1624,1284
1153,1287
326,1291
770,1283
1543,1283
442,1285
669,1286
685,1279
850,1277
1175,1280
1492,1285
735,1291
508,1287
345,1296
366,1293
949,1300
1759,1288
1808,1289
299,1290
405,1289
1068,1279
1510,1290
1720,1287
567,1299
617,1290
922,1287
939,1295
1521,1290
1539,1291
1739,1292
1833,1300
1857,1303
495,1295
924,1297
1560,1288
593,1299
1014,1292
1661,1299
557,1291
673,1297
763,1292
1626,1289
1756,1297
150,1293
278,1300
426,1291
792,1292
883,1299
1567,1303
1647,1295
264,1289
366,1309
648,1295
1536,1306
1884,1306
835,1294
854,1311
1594,1299
1669,1288
1742,1301
773,1295
1408,1300
1553,1295
1730,1301
1823,1315
459,1297
1584,1291
1768,1301
1805,1313
869,1303
1712,1297
1789,1311
669,1306
625,1308
973,1296
1219,1292
711,1309
1240,1296
295,1318
316,1315
825,1309
1264,1311
1718,1309
721,1313
802,1316
908,1323
1674,1314
646,1314
1652,1323
1694,1302
1769,1323
2013,1314
264,1311
1601,1316
471,1308
1032,1304
1091,1311
1739,1312
987,1320
560,1310
1087,1303
1552,1306
1566,1318
589,1316
682,1319
1010,1318
1230,1317
1059,1332
492,1314
1387,1316
1990,1318
536,1319
1414,1319
510,1320
1047,1317
1734,1317
437,1323
568,1329
1747,1322
611,1320
925,1316
1082,1321
1373,1318
1630,1329
449,1333
717,1329
893,1322
1112,1320
836,1326
873,1326
661,1332
392,1336
680,1338
794,1327
1120,1329
1267,1326
600,1337
853,1331
1516,1337
1245,1326
1570,1329
867,1336
935,1337
434,1339
826,1340
1027,1342
1189,1327
1667,1331
1756,1335
249,1323
276,1328
1722,1328
847,1340
1157,1331
1173,1336
517,1338
648,1339
464,1335
1266,1345
1349,1337
1570,1341
884,1343
788,1342
834,1348
1007,1347
1049,1343
1194,1345
1375,1345
1598,1344
618,1339
646,1358
949,1349
976,1350
1121,1341
1526,1352
1723,1340
895,1358
863,1351
1241,1346
242,1342
589,1348
1673,1350
431,1350
537,1339
1133,1341
1556,1342
482,1338
1058,1353
1281,1350
1363,1356
1896,1342
1918,1347
757,1350
1072,1351
1967,1351
510,1353
1697,1343
2023,1345
495,1349
576,1354
806,1345
1082,1352
763,1359
1122,1358
1146,1342
999,1377
1041,1369
1378,1358
1509,1354
1723,1351
235,1353
621,1358
1542,1349
967,1364
1563,1360
942,1368
1589,1358
124,1365
468,1376
837,1360
853,1361
598,1361
921,1360
1576,1365
609,1366
1132,1364
1168,1366
460,1356
1344,1363
1881,1365
1950,1373
643,1374
1050,1366
1148,1365
1184,1359
1209,1355
1285,1365
1503,1356
1592,1373
1722,1360
284,1354
791,1369
802,1363
1024,1374
1548,1368
1979,1372
246,1363
1261,1369
1333,1360
1352,1367
2015,1373
294,1367
911,1370
1713,1376
989,1372
1694,1370
1894,1379
399,1378
412,1361
833,1376
1061,1367
512,1367
1147,1374
448,1368
943,1381
1492,1369
1568,1375
499,1375
773,1374
818,1362
895,1375
928,1377
1053,1378
1136,1378
1265,1380
961,1373
1524,1376
534,1385
1211,1382
265,1383
748,1384
799,1378
592,1373
864,1383
1310,1386
850,1378
986,1386
1117,1381
1491,1383
9,1381
1349,1385
19,1376
473,1394
1281,1383
1553,1386
895,1382
544,1403
1180,1385
297,1384
434,1382
802,1386
1034,1386
1519,1386
1537,1387
1328,1394
9,1394
1026,1387
1130,1393
820,1389
1429,1387
1728,1384
427,1394
506,1391
1193,1385
579,1392
593,1394
620,1399
882,1392
75,1392
561,1392
774,1394
908,1396
1294,1399
1584,1390
1692,1387
393,1399
448,1394
601,1393
806,1403
1761,1384
21,1393
373,1399
1266,1395
1337,1400
1374,1397
971,1399
516,1401
650,1397
831,1405
931,1393
1195,1402
110,1405
1147,1394
1894,1399
266,1406
308,1398
336,1398
1011,1413
1282,1400
324,1395
1483,1399
1508,1400
1710,1404
406,1403
450,1406
1216,1403
43,1406
349,1404
1277,1409
2027,1409
87,1406
283,1407
1558,1410
264,1420
876,1411
961,1413
320,1413
954,1407
309,1417
785,1413
1001,1422
1789,1413
287,1415
1211,1411
348,1417
897,1415
1131,1414
1500,1416
1867,1419
603,1412
929,1417
1191,1415
226,1418
906,1416
1270,1426
372,1427
649,1424
820,1418
850,1410
1109,1417
298,1425
1890,1424
779,1440
1316,1432
2011,1420
399,1433
870,1429
989,1428
565,1429
796,1428
1290,1423
1802,1410
254,1422
320,1430
414,1423
1593,1416
1955,1439
696,1418
1725,1425
573,1416
720,1414
1333,1429
1539,1415
730,1419
952,1426
1107,1427
1255,1435
1363,1439
1686,1416
1997,1429
888,1429
1119,1431
1239,1430
1507,1426
1570,1419
472,1431
678,1418
360,1430
387,1435
753,1418
829,1432
1301,1429
439,1433
1781,1431
339,1433
546,1433
609,1427
2021,1438
926,1433
1694,1433
105,1430
249,1434
815,1435
626,1435
717,1442
1488,1430
1979,1444
479,1445
493,1446
611,1444
269,1436
1521,1435
504,1442
1099,1442
1120,1450
308,1438
435,1448
689,1441
947,1442
1139,1438
359,1443
654,1446
667,1446
847,1440
957,1444
1324,1438
1466,1431
236,1446
466,1443
1287,1453
696,1445
899,1438
1780,1456
1785,1446
585,1440
1352,1451
1728,1443
384,1451
762,1445
1150,1440
1333,1443
261,1455
877,1445
20,1440
246,1445
286,1443
336,1448
412,1447
893,1451
926,1447
307,1454
747,1444
810,1459
1246,1451
7,1450
110,1450
1149,1455
1311,1462
1538,1445
1634,1451
1805,1458
745,1451
642,1455
737,1451
1756,1452
465,1461
683,1454
933,1456
1843,1456
637,1464
1768,1460
1337,1454
1743,1432
319,1458
352,1461
1504,1458
367,1460
1595,1455
1695,1456
1713,1460
15,1462
31,1456
396,1457
912,1452
1816,1459
81,1461
593,1468
874,1458
1704,1448
1885,1456
608,1471
858,1454
892,1461
1544,1462
218,1444
1360,1468
1724,1456
1131,1477
340,1468
704,1464
782,1463
1574,1460
253,1467
326,1466
766,1457
828,1465
1505,1469
1614,1467
681,1468
696,1462
1172,1464
448,1469
718,1461
1326,1472
1471,1462
59,1465
239,1467
894,1470
907,1469
917,1473
395,1471
947,1466
1868,1466
843,1463
871,1472
995,1478
1602,1468
1684,1470
22,1470
710,1479
1547,1476
1737,1469
380,1470
411,1468
677,1489
665,1479
1586,1472
842,1482
1568,1482
2010,1474
649,1479
1339,1481
1606,1479
1808,1486
1861,1478
1936,1470
84,1478
426,1475
1194,1477
1632,1476
286,1469
399,1481
931,1482
968,1487
1582,1491
1695,1484
452,1484
2025,1468
565,1480
733,1473
32,1491
208,1465
356,1478
746,1471
801,1480
1268,1477
1513,1484
1155,1483
1841,1483
35,1478
143,1474
1492,1480
1721,1484
1829,1489
242,1491
278,1486
64,1479
641,1486
754,1500
224,1477
424,1497
1467,1477
1594,1494
1646,1491
1900,1480
700,1489
832,1499
865,1489
902,1492
951,1500
1676,1489
214,1494
305,1493
315,1495
590,1488
604,1490
730,1495
821,1510
1147,1498
1185,1487
1687,1491
349,1489
556,1494
1831,1500
2013,1496
623,1492
653,1499
745,1492
912,1489
1320,1491
1610,1489
886,1490
340,1503
441,1497
614,1498
266,1484
1725,1503
67,1499
293,1498
595,1503
796,1493
861,1496
93,1500
1747,1508
1896,1496
25,1505
53,1497
189,1481
324,1486
848,1502
1172,1500
775,1482
915,1502
252,1502
394,1493
1149,1507
152,1503
1203,1512
702,1499
787,1503
266,1514
639,1501
1472,1495
164,1486
1396,1501
1661,1491
372,1503
1317,1504
619,1511
170,1512
584,1519
1613,1505
1697,1509
214,1513
1449,1500
1670,1511
53,1520
768,1513
942,1522
81,1510
238,1515
863,1519
1227,1515
1715,1515
1901,1512
27,1535
640,1516
670,1514
712,1511
802,1507
850,1517
960,1518
1622,1522
123,1524
1498,1515
14,1511
406,1516
1598,1518
726,1518
755,1520
174,1521
255,1525
359,1520
1686,1529
139,1512
327,1525
564,1521
282,1520
542,1516
1889,1525
187,1527
806,1523
348,1524
916,1516
1312,1519
1929,1529
92,1523
709,1532
746,1529
769,1525
1238,1519
1428,1537
843,1525
1718,1530
391,1528
897,1517
310,1528
535,1532
633,1532
600,1533
829,1532
374,1534
422,1536
658,1523
787,1530
1911,1540
236,1537
853,1537
159,1534
248,1533
350,1534
681,1522
72,1529
222,1529
694,1539
1316,1534
136,1531
339,1534
409,1539
875,1535
1638,1532
1701,1540
1735,1529
782,1546
1246,1537
1332,1546
1753,1537
289,1543
319,1541
1775,1538
1714,1540
726,1543
1620,1547
271,1542
357,1544
713,1540
807,1538
111,1543
821,1541
56,1551
393,1542
875,1545
611,1548
1300,1536
34,1547
239,1550
427,1535
197,1545
451,1546
656,1548
1453,1545
403,1554
551,1543
716,1562
228,1548
524,1540
540,1558
925,1541
49,1549
323,1561
379,1563
801,1548
827,1555
1434,1554
513,1544
888,1535
923,1555
305,1556
470,1555
633,1553
769,1556
861,1554
1460,1553
1726,1554
385,1558
416,1564
136,1560
212,1552
266,1553
605,1557
1308,1558
1687,1559
200,1558
340,1558
429,1557
739,1547
931,1562
358,1557
1486,1559
1747,1555
510,1561
528,1565
120,1564
485,1560
439,1562
678,1565
1698,1559
757,1554
838,1562
888,1561
1650,1565
1714,1562
572,1561
954,1551
266,1564
638,1570
234,1563
773,1569
807,1565
1615,1576
312,1569
1676,1553
111,1573
507,1572
797,1565
860,1569
935,1569
1734,1572
517,1571
249,1567
342,1567
355,1577
744,1573
1302,1576
264,1579
550,1576
691,1576
699,1569
783,1571
807,1576
226,1576
446,1572
518,1584
1675,1573
400,1587
667,1578
759,1584
829,1583
53,1582
790,1582
1660,1581
313,1580
464,1574
509,1584
1697,1578
498,1580
1680,1583
78,1585
100,1584
339,1581
1863,1579
136,1581
426,1576
878,1577
916,1575
970,1583
141,1591
323,1584
603,1576
927,1579
956,1592
33,1577
371,1587
857,1581
1903,1591
148,1578
448,1586
562,1587
668,1587
746,1596
766,1587
214,1583
473,1590
899,1589
197,1584
535,1584
611,1585
785,1589
1778,1586
821,1594
844,1611
955,1574
1625,1593
67,1592
691,1592
244,1591
289,1581
359,1591
718,1594
1883,1591
809,1594
923,1605
995,1584
274,1596
427,1598
493,1591
53,1596
315,1593
455,1594
113,1595
585,1591
1793,1596
314,1610
778,1623
1758,1575
1642,1595
1724,1598
65,1603
94,1606
208,1599
350,1598
443,1601
1023,1598
1869,1603
333,1602
576,1605
496,1622
735,1595
514,1600
555,1599
601,1607
782,1603
886,1593
956,1604
664,1602
935,1616
24,1605
288,1606
760,1606
905,1587
185,1582
829,1604
1162,1610
253,1604
378,1615
642,1610
1827,1603
483,1604
983,1595
1642,1615
133,1605
712,1610
11,1612
151,1614
889,1615
355,1619
554,1614
822,1620
174,1609
745,1618
38,1610
80,1614
272,1615
621,1609
976,1615
1761,1612
687,1614
865,1615
1738,1611
427,1614
1665,1629
1819,1617
209,1615
568,1619
578,1619
68,1615
164,1621
705,1625
57,1620
131,1623
412,1620
961,1622
284,1621
725,1623
1697,1615
1923,1614
507,1625
613,1618
812,1631
188,1615
258,1624
1455,1615
755,1627
294,1626
395,1630
427,1648
686,1626
30,1626
227,1615
483,1637
586,1640
645,1624
1761,1626
464,1638
59,1630
943,1633
1790,1617
16,1627
601,1629
738,1630
997,1625
552,1635
446,1648
902,1637
1728,1626
1930,1635
267,1631
46,1633
77,1631
568,1639
863,1640
913,1634
1003,1660
1491,1638
1912,1634
245,1636
982,1633
133,1636
263,1639
413,1642
758,1658
1016,1650
1309,1651
16,1639
236,1636
1712,1622
672,1630
685,1644
1687,1643
56,1642
880,1644
1814,1639
44,1649
957,1641
983,1657
1801,1644
272,1649
78,1648
1992,1641
32,1644
223,1651
704,1649
962,1654
1507,1643
162,1650
647,1648
1488,1648
178,1640
203,1646
239,1651
896,1660
918,1661
942,1651
768,1646
151,1644
1707,1648
1761,1657
731,1654
159,1658
285,1645
309,1660
92,1659
1878,1652
39,1661
75,1661
231,1662
687,1659
1706,1669
58,1657
184,1657
255,1659
718,1659
1386,1658
739,1665
704,1676
654,1659
728,1666
976,1666
113,1672
638,1667
922,1675
962,1668
1759,1684
84,1675
1797,1670
1958,1662
1506,1673
66,1679
1783,1682
1113,1678
34,1674
1491,1669
262,1684
178,1675
981,1675
307,1679
1248,1677
1733,1678
1801,1687
1844,1681
718,1687
1151,1681
165,1679
1173,1681
58,1685
237,1686
1232,1683
1507,1696
43,1692
1130,1691
147,1680
128,1681
1851,1690
1280,1692
94,1687
1066,1684
1267,1692
1821,1700
78,1698
1084,1700
608,1707
1885,1704
101,1699
1253,1699
305,1702
963,1702
1833,1705
175,1699
1524,1716
200,1711
1296,1704
94,1710
127,1703
149,1701
15,1709
71,1709
186,1718
944,1709
1029,1713
321,1712
155,1725
35,1704
106,1715
127,1713
175,1717
47,1722
1146,1724
67,1719
1167,1720
1114,1723
93,1726
113,1704
69,1730
83,1732
128,1732
45,1736
58,1733
1229,1729
1777,1735
590,1737
330,1732
942,1727
106,1731
981,1742
1265,1759
65,1748
120,1738
111,1743
1047,1758
35,1740
1067,1744
352,1744
100,1757
1082,1752
23,1747
54,1749
77,1762
1205,1757
325,1753
927,1753
30,1759
1167,1755
1765,1759
45,1759
2018,1766
1190,1751
18,1763
34,1790
48,1773
881,1773
984,1772
1151,1778
919,1767
312,1775
1204,1788
936,1786
1196,1777
951,1788
167,1785
1150,1789
299,1787
1196,1799
937,1798
874,1803
271,1789
162,1798
245,1799
1165,1801
170,1810
303,1818
1815,1797
23,1808
918,1804
879,1812
952,1806
1289,1807
257,1825
139,1814
256,1792
1170,1813
1812,1817
191,1810
165,1818
241,1817
631,1814
891,1820
1200,1815
39,1817
215,1827
226,1808
154,1823
652,1823
941,1821
1797,1825
1155,1822
292,1833
493,1831
32,1832
174,1830
915,1841
1188,1832
157,1832
672,1823
28,1838
890,1840
940,1833
1212,1831
222,1834
275,1841
181,1842
166,1842
503,1848
522,1844
290,1855
547,1844
872,1856
50,1846
241,1849
1736,1841
175,1854
125,1844
146,1846
1725,1854
249,1857
178,1864
704,1858
520,1864
272,1861
545,1872
956,1860
1730,1865
498,1866
1246,1868
79,1860
229,1870
248,1872
106,1863
1179,1872
272,1877
1218,1870
194,1890
91,1883
226,1884
188,1878
1461,1880
77,1894
212,1889
1584,1889
45,1889
252,1886
1040,1882
20,1884
516,1885
1736,1889
132,1895
248,1907
484,1885
1024,1892
1049,1896
105,1894
1002,1887
168,1896
176,1899
1727,1906
1777,1896
950,1896
141,1901
277,1898
501,1916
210,1903
222,1905
122,1888
154,1907
981,1909
995,1904
481,1911
968,1908
1037,1906
111,1909
198,1907
296,1915
992,1912
1046,1910
228,1910
523,1912
1141,1910
513,1911
90,1916
136,1911
147,1914
1717,1909
1766,1916
18,1918
1723,1926
40,1916
156,1918
961,1915
1004,1922
1231,1911
1751,1925
237,1925
1239,1915
18,1912
62,1916
177,1911
1117,1914
206,1920
1025,1915
128,1922
524,1921
1051,1923
1084,1910
1093,1921
1266,1919
1714,1933
1793,1914
24,1938
330,1925
506,1930
1696,1924
1775,1941
175,1928
966,1926
1699,1937
1790,1945
1273,1912
1245,1921
91,1931
154,1930
1815,1932
1009,1941
1050,1937
1257,1923
568,1930
47,1937
70,1935
1021,1939
141,1953
1220,1943
192,1936
1092,1939
1270,1942
1035,1940
1059,1942
1240,1947
821,1940
995,1940
1253,1944
1100,1950
1287,1923
578,1947
1044,1949
1015,1952
1250,1965
158,1948
1280,1957
1793,1965
1817,1959
1305,1930
980,1951
1259,1956
1331,1953
91,1950
553,1953
1220,1962
1831,1969
18,1966
980,1961
1349,1941
1371,1953
546,1966
1273,1972
1320,1948
1859,1961
565,1965
753,1964
880,1965
1062,1958
1291,1966
96,1975
910,1964
1016,1966
1042,1967
1079,1966
1807,1966
956,1964
113,1973
587,1968
538,1975
733,1969
1322,1966
1366,1973
949,1974
1232,1974
517,1979
929,1971
1097,1977
1793,1980
920,1969
1816,1985
872,1976
28,1982
87,1988
1851,1981
48,1982
541,1988
1869,1977
575,1983
863,1985
1284,1989
1802,1989
721,1982
1337,1983
950,1988
1067,1996
1371,1996
1300,1988
898,1995
986,1985
1040,1992
977,1990
1825,1994
1036,1980
1102,1997
1309,1983
862,2000
917,1995
1057,1995
1332,2002
1289,2002
1922,1993
935,1995
1254,1989
1354,2003
1894,2005
1848,1998
737,1997
1876,2001
1952,2009
1322,1997
1024,2002
1040,2014
1270,2010
1908,1992
19,2006
595,2007
1304,2008
882,2014
978,2012
1007,1994
1333,2014
1344,2012
538,2005
949,2012
1851,2013
893,2010
902,2010
1105,2013
1300,2014
1831,2014
1121,2013
1242,2014
922,2019
1092,2013
844,2011
960,2018
1923,2017
604,2026
1358,2021
1007,2022
1313,2021
1196,2020
1286,2023
1854,2026
1890,2025
1149,2020
1568,2031
1816,2026
890,2030
1770,2026
851,2027
969,2032
1791,2029
703,2019
838,2023
909,2030
988,2029
1275,2032
1873,2033
936,2035
1088,2028
312,2029
1241,2035
1835,2032
861,2036
587,2040
1813,2037
